add_to_playlist baseline music_item 98.0 100.0 98.99 446 5 141
add_to_playlist baseline playlist 95.14 94.91 95.02 942 807 67
add_to_playlist baseline playlist_owner 99.58 98.5 99.04 543 43 28
add_to_playlist 1x artist 91.64 93.36 92.49 376 646 29
add_to_playlist 1x entity_name 87.28 86.28 86.77 271 599 23
add_to_playlist 1x music_item 98.2 100.0 99.09 446 5 141
add_to_playlist 1x playlist 95.44 95.53 95.48 942 807 67
add_to_playlist 1x playlist_owner 99.33 99.25 99.29 543 43 28
add_to_playlist 2x artist 92.54 93.23 92.89 376 646 29
add_to_playlist 2x entity_name 85.01 86.76 85.87 271 599 23
add_to_playlist 2x music_item 98.2 100.0 99.09 446 5 141
add_to_playlist 2x playlist 95.71 95.48 95.6 942 807 67
add_to_playlist 2x playlist_owner 99.25 99.17 99.21 543 43 28
add_to_playlist 4x artist 90.11 95.24 92.58 376 646 29
add_to_playlist 4x entity_name 88.71 83.57 86.02 271 599 23
add_to_playlist 4x music_item 98.4 100.0 99.19 446 5 141
add_to_playlist 4x playlist 96.86 96.77 96.81 942 807 67
add_to_playlist 4x playlist_owner 99.5 99.33 99.42 543 43 28
search_screening_event baseline location_name 99.42 99.27 99.34 268 66 12
search_screening_event baseline movie_name 93.55 94.46 94.01 390 778 19
search_screening_event baseline movie_type 99.15 100.0 99.57 358 5 44
search_screening_event baseline object_location_type 99.34 100.0 99.67 241 4 18
search_screening_event baseline object_type 98.8 99.28 99.04 377 4 48
search_screening_event baseline spatial_relation 99.86 100.0 99.93 355 12 40
search_screening_event baseline timerange 95.36 96.74 96.05 136 74 55
search_screening_event 1x location_name 99.27 99.27 99.27 268 66 12
search_screening_event 1x movie_name 93.53 94.03 93.78 390 778 19
search_screening_event 1x movie_type 98.73 100.0 99.36 358 5 44
search_screening_event 1x object_location_type 99.12 100.0 99.56 241 4 18
search_screening_event 1x object_type 98.56 99.04 98.8 377 4 48
search_screening_event 1x spatial_relation 99.59 100.0 99.79 355 12 40
search_screening_event 1x timerange 94.58 95.29 94.93 136 74 55
search_screening_event 2x location_name 99.41 99.12 99.27 268 66 12
search_screening_event 2x movie_name 94.4 95.22 94.81 390 778 19
search_screening_event 2x movie_type 99.15 100.0 99.57 358 5 44
search_screening_event 2x object_location_type 99.12 100.0 99.56 241 4 18
search_screening_event 2x object_type 98.92 99.4 99.16 377 4 48
search_screening_event 2x spatial_relation 99.73 100.0 99.86 355 12 40
search_screening_event 2x timerange 96.41 97.1 96.75 136 74 55
search_screening_event 4x location_name 99.71 99.56 99.63 268 66 12
search_screening_event 4x movie_name 95.24 95.55 95.39 390 778 19
search_screening_event 4x movie_type 99.01 100.0 99.5 358 5 44
search_screening_event 4x object_location_type 99.34 100.0 99.67 241 4 18
search_screening_event 4x object_type 99.16 99.52 99.34 377 4 48
search_screening_event 4x spatial_relation 100.0 100.0 100.0 355 12 40
search_screening_event 4x timerange 95.69 96.38 96.03 136 74 55
search_creative_work baseline object_name 89.23 90.28 89.75 954 1781 59
search_creative_work baseline object_type 97.82 99.54 98.67 712 18 318
search_creative_work 1x object_name 90.0 90.38 90.19 954 1781 59
search_creative_work 1x object_type 96.65 99.74 98.17 712 18 318
search_creative_work 2x object_name 90.18 90.57 90.38 954 1781 59
search_creative_work 2x object_type 97.03 100.0 98.49 712 18 318
search_creative_work 4x object_name 90.39 90.95 90.67 954 1781 59
search_creative_work 4x object_type 97.21 99.87 98.52 712 18 318
get_weather baseline city 93.56 97.72 95.59 425 487 24
get_weather baseline condition_description 99.34 100.0 99.67 227 23 22
get_weather baseline condition_temperature 100.0 100.0 100.0 230 10 22
get_weather baseline country 94.64 95.46 95.05 246 188 71
get_weather baseline current_location 100.0 100.0 100.0 143 6 47
get_weather baseline geographic_poi 97.06 85.44 90.88 148 286 19
get_weather baseline spatial_relation 91.82 87.44 89.58 95 19 82
get_weather baseline state 92.54 97.57 94.99 248 116 73
get_weather baseline timerange 95.87 96.72 96.29 524 287 142
get_weather 1x city 93.19 98.4 95.72 425 487 24
get_weather 1x condition_description 99.34 100.0 99.67 227 23 22
get_weather 1x condition_temperature 100.0 100.0 100.0 230 10 22
get_weather 1x country 95.47 95.64 95.55 246 188 71
get_weather 1x current_location 100.0 100.0 100.0 143 6 47
get_weather 1x geographic_poi 97.04 84.79 90.5 148 286 19
get_weather 1x spatial_relation 91.02 87.88 89.42 95 19 82
get_weather 1x state 94.53 97.78 96.13 248 116 73
get_weather 1x timerange 96.31 97.07 96.69 524 287 142
get_weather 2x city 94.06 97.6 95.8 425 487 24
get_weather 2x condition_description 99.12 100.0 99.56 227 23 22
get_weather 2x condition_temperature 100.0 100.0 100.0 230 10 22
get_weather 2x country 94.22 96.69 95.44 246 188 71
get_weather 2x current_location 100.0 100.0 100.0 143 6 47
get_weather 2x geographic_poi 96.35 85.44 90.57 148 286 19
get_weather 2x spatial_relation 93.75 90.91 92.31 95 19 82
get_weather 2x state 94.37 98.18 96.24 248 116 73
get_weather 2x timerange 95.78 96.54 96.16 524 287 142
get_weather 4x city 94.3 97.94 96.08 425 487 24
get_weather 4x condition_description 98.91 100.0 99.45 227 23 22
get_weather 4x condition_temperature 100.0 99.8 99.9 230 10 22
get_weather 4x country 94.54 96.68 95.6 246 188 71
get_weather 4x current_location 100.0 100.0 100.0 143 6 47
get_weather 4x geographic_poi 94.96 85.12 89.76 148 286 19
get_weather 4x spatial_relation 94.22 91.78 92.98 95 19 82
get_weather 4x state 95.1 97.98 96.52 248 116 73
get_weather 4x timerange 95.78 96.63 96.21 524 287 142
rate_book baseline best_rating 100.0 100.0 100.0 519 1 15
rate_book baseline object_name 89.85 89.77 89.81 471 969 33
rate_book baseline object_part_of_series_type 97.21 98.74 97.97 144 3 135
rate_book baseline object_select 97.93 99.43 98.67 487 6 30
rate_book baseline object_type 99.7 99.8 99.75 473 5 20
rate_book baseline rating_unit 99.58 100.0 99.79 558 2 19
rate_book baseline rating_value 99.48 100.0 99.74 957 12 480
rate_book 1x best_rating 100.0 100.0 100.0 519 1 15
rate_book 1x object_name 90.57 90.24 90.41 471 969 33
rate_book 1x object_part_of_series_type 97.21 98.74 97.97 144 3 135
rate_book 1x object_select 97.83 99.43 98.63 487 6 30
rate_book 1x object_type 99.7 99.9 99.8 473 5 20
rate_book 1x rating_unit 99.49 100.0 99.75 558 2 19
rate_book 1x rating_value 99.57 100.0 99.79 957 12 480
rate_book 2x best_rating 100.0 100.0 100.0 519 1 15
rate_book 2x object_name 90.21 89.95 90.08 471 969 33
rate_book 2x object_part_of_series_type 98.15 99.37 98.75 144 3 135
rate_book 2x object_select 98.86 99.33 99.09 487 6 30
rate_book 2x object_type 99.7 99.7 99.7 473 5 20
rate_book 2x rating_unit 99.92 100.0 99.96 558 2 19
rate_book 2x rating_value 99.67 100.0 99.84 957 12 480
rate_book 4x best_rating 100.0 100.0 100.0 519 1 15
rate_book 4x object_name 90.69 90.52 90.6 471 969 33
rate_book 4x object_part_of_series_type 97.53 99.37 98.44 144 3 135
rate_book 4x object_select 98.67 99.33 99.0 487 6 30
rate_book 4x object_type 99.7 99.9 99.8 473 5 20
rate_book 4x rating_unit 99.75 100.0 99.87 558 2 19
rate_book 4x rating_value 99.62 100.0 99.81 957 12 480
